,ID,compound_id,Smiles,pKi,e0,e1,e2,e3
613,614,CHEMBL305662,NC(=O)N(O)CCC#C[C@@H]1CC[C@@H](CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)O1,7.301029996,0.15314990281939853,-0.008207314126145303,-0.030170799790455487,-0.09186101471716239
614,615,CHEMBL103828,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)[C@@H](C)NC(=O)OC(C)(C)C)C2)cc1,4.251811973,0.16289175682589616,-0.06434619521949546,-0.11483844817586754,0.025231566026043775
615,616,CHEMBL1276859,O=C(O)CC1CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.500038134,0.016280251120734668,-0.142272561394102,0.1580207008155293,-0.06831189218794967
616,617,CHEMBL61288,C[C@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,5.760000207,0.18105944965921544,-0.21674223713675653,-0.0474683766080994,0.14288697806267597
617,618,CHEMBL320174,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C2)cc1,4.22184875,0.16289175682589616,-0.06434619521949546,-0.11483844817586754,0.025231566026043775
618,619,CHEMBL2158780,Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,7.100015437,0.19574285115853038,0.0165777926797908,-0.03252349947179442,-0.14562522335620054
619,620,CHEMBL104808,O=C(c1ccc(OCCCN2CC[C@H](NS(=O)(=O)c3ccc(F)cc3)C2)cc1)C1CC1,5.036212173,0.17794463127906182,-0.1361967906606792,-0.03829161593503992,-0.02007260978935541
620,621,CHEMBL3735756,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,5.887060024,0.08347363449303728,-0.02922291784818076,0.00784946338390525,0.03259135340931002
621,622,CHEMBL464811,Clc1ccc2c(c1)N=C(N1CCN(Cc3ccc(OCCCN4CCCCC4)cc3)CC1)c1ccccc1N2,6.721246399,0.13173104633739743,0.03241808208262674,0.012030686617340327,-0.0059629563720128426
622,623,CHEMBL1626_NBI451939,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,10.30980392,-0.1123417634590663,-0.06695027225579304,0.060812740366603855,-0.10339792442453537
623,624,CHEMBL2031885,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(C(=O)N4CCCC4)cc3)ccc2C1=O,5.057991947,0.09772654583029103,-0.06316778666883974,0.016254321401174422,0.006998055781481823
624,625,CHEMBL340816,O=C(CCCN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,6.011664044,0.050701778732909944,-0.1284720847932701,0.09708724434664992,-0.035336730597361886
625,626,CHEMBL372453,COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,5.0,0.08448370114379965,-0.011129603115798355,-0.030139305851445895,0.027923634209456094
626,627,CHEMBL537218,CC(C)(C)C(=O)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,5.700000504,0.10095628671869246,-0.09790824027137005,-0.00200514450062813,0.09042857456236195
627,628,CHEMBL1672288,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,5.0,-0.07307543834435679,0.0499807626755336,-0.03514888986829202,0.05023325369806378
628,629,CHEMBL2208421,COc1cccc(SC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,7.7000571,0.1220586648586998,0.011943918069954512,0.0061667044808764535,-0.09286236634997345
629,630,CHEMBL43491,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1,7.236572006,0.18052539818771854,0.05493697145231618,-0.09411845021470004,-0.06713697460120188
630,631,CHEMBL1767144,CN1CCC[C@@H]1Cn1nc(Cc2ccc(C(=O)O)cc2)c2ccccc2c1=O,5.800000875,-0.06727063447822403,0.10887549230321283,0.1323693540724124,-0.12058210079655973
631,632,CHEMBL1923534,NCCSc1nc(C2CCCCC2)n(-c2ccccc2)n1,5.089999741,-0.07386769055564228,0.046291863912281926,0.11399201986294606,0.02966217651691522
632,633,CHEMBL28833,CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.0,-0.011023174418686804,0.010721982106184946,0.06986860504194556,0.1220621937096111
633,634,CHEMBL2207285,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12,8.299988938,0.2047382918473165,0.10057802455384915,-0.0758896387237128,-0.11705469653628932
634,635,CHEMBL3806162,CN/C(=N\C#N)NC[C@H]1CC[C@@H](c2c[nH]cn2)C1,5.0,-0.04633976515576124,0.05933504358176121,-0.011054347723473149,0.05506065819849276
635,636,CHEMBL291882,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3sccc3Cl)CC2)cc1,7.100015437,0.19704285655333828,-0.13316986760113042,-0.02912654195396653,0.13979492440510402
636,637,CHEMBL158595,C[C@@H](NC(=O)c1ccc(N(C)C)cc1)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,6.050609993,0.20460381520365953,0.07613921797573985,-0.10702633089901215,-0.019101061823781993
637,638,CHEMBL3893197,c1cnc2c(N3CCN(CCCCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,7.799970733,0.17784947375416774,-0.024146594147729905,0.03133905324206234,0.050595736879154626
638,639,CHEMBL1767149,CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)c(F)c2)c2ccccc2c1=O,9.599980365,-0.08738760477354805,0.10767257317616732,0.1327657392392964,-0.11119039119983332
639,640,CHEMBL2031737,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1,5.151502982,0.009199385409980325,-0.005301397835404738,0.01148682546660413,-0.043580576391288345
640,641,CHEMBL271702,Cc1cnc(-c2nnc(SCCCN3CCc4ccc5c(C)noc5c4CC3)n2C)cn1,5.599999383,0.11011645751628539,0.2585262895663101,-0.038458884249328855,0.12408862684766468
641,642,CHEMBL570033,O=C(O)c1ccc(CCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,6.692503962,0.1178088365484704,-0.08211153906037177,0.05864634833291661,-0.09452363734862843
642,643,CHEMBL1765111,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2ccc(OCCCN3CCCCCC3)cc2)CC1,7.799970733,0.1788852039017104,0.08635021292494212,-0.009249290796846693,-0.06540918473327699
643,644,CHEMBL3805003,CC(C)CN/C(=N/C#N)NC[C@@H]1CC[C@H](c2c[nH]cn2)C1,5.078313525,-0.008036465590560204,0.0683668418555695,-0.006560374505761425,0.04532124073124957
644,645,CHEMBL363581,CN(C)C[C@@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,8.920818754,-0.2217997692129001,-0.11648654836781709,-0.17920444773728625,-0.20132538224524604
645,646,CHEMBL2171015,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,7.0,0.2038020222284224,0.004181587501511403,-0.028942952849877888,-0.1471738405726526
646,647,CHEMBL271511,Cc1ncoc1-c1nnc(SCCCN2CCc3nc4ccc(C(F)(F)F)cn4c3CC2)n1C,5.499999679,0.13650655197707562,0.19144900596215472,-0.019624862515317743,0.09704245519112017
647,648,CHEMBL1935438,c1ccc(OCCn2c(C3CCCNC3)nc3ccccc32)cc1,9.0,-0.07911944234533251,0.02232928835397155,0.10736297047034209,-0.05553639931276271
648,649,CHEMBL255827,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.599999383,0.10879481636473536,0.2665633513643501,-0.03626288885082352,0.16583788067965294
649,650,CHEMBL1088900_NBI78702,COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,8.657577319,-0.27302450733022765,0.06795673085444891,-0.21049291700689565,0.14816420097190394
650,651,CHEMBL1767155,CN1CCC(Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)C1,8.199970641,-0.103348062722106,0.1188510474499266,0.14760937080809322,-0.14156578360265645
651,652,CHEMBL273170,CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,8.096910013,-0.07933824528983742,0.03505110802804141,-0.047261068292683416,0.03830405115501799
652,653,CHEMBL239080,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,5.599999383,0.1501267830217261,-0.04937447736524349,-0.06366362919221606,-0.009667532838802326
653,654,CHEMBL195927,COc1ccccc1N1CCC(C(=O)Nc2ccc(OC)c(N3CCN(C)CC3)c2)CC1,5.0,0.09215534820001553,-0.011186600037103851,-0.07468042358499766,-0.010243893056614425
654,655,CHEMBL258090,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(CC(F)(F)F)oc6cc5CC4)n3C)cccc2n1,5.499999679,0.16847928878156643,0.2795307399646323,-0.05942837278072151,0.07571274751292442
655,656,CHEMBL434785,N[C@@H](C(=O)O)C1Cc2ccccc2C1,4.970000124,-0.08383594453076476,-0.037249482918161526,-0.028001570290107393,0.009361830158534099
656,657,CHEMBL4164849,Cc1oc(-c2ccco2)nc1CN(C)C[C@@H]1Cc2ccccc2O1,5.0,-0.1033427493392615,0.03458005319275101,-0.05624851861655539,-0.007658952191900481
657,658,CHEMBL426317,COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1,6.076238039,0.09643325813422789,0.012346199186853502,0.0718096186232348,0.07380242138626339
658,659,CHEMBL418666,CC[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,5.330000131,0.1943104527180974,-0.23194061085271306,-0.043528857438707776,0.17246089953960983
659,660,CHEMBL1767137,COc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1,10.0,-0.10230897827450292,0.12788337080235215,0.1301363098922401,-0.14543053550115687
660,661,CHEMBL105267,N#Cc1ccc(-c2ccc(OCCCN3CC[C@@H](N)C3)cc2)cc1,4.860000083,0.027728164676903522,-0.08364311669504543,0.052349903018442695,0.0026785122498893714
661,662,CHEMBL4159365,COC(=O)c1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)cc1,5.559405738,-0.009044408678676558,0.04896963528608923,-0.09837863047134264,-0.0516722661704322
662,663,CHEMBL2432046,COc1ccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc1OC,5.866780543,-0.015083809044237386,-0.02246034786417433,-0.027679031419730882,-0.05999985719728727
663,664,CHEMBL4169603,Cc1cc(C)n(C2CN(CCCc3nc(-c4ccccc4)no3)C2)n1,5.571379327,0.01862865609295269,0.1018583086071836,0.06495075321732985,0.05013620447083367
664,665,CHEMBL241329,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1Cl,6.568636236,0.08276135040083256,0.008785490761148809,-0.0005446227901458042,0.013601714780116562
665,666,CHEMBL1088882_NBI78891,Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1,7.920818754,-0.2865240651629257,0.06353022320117763,-0.1665454569820999,0.15088889118734228
666,667,CHEMBL1092258_NBI79100,COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,8.050609993,-0.27521480678936094,0.06451042568962977,-0.16345785148051725,0.11236587075391766
667,668,CHEMBL1493369_NBI73686,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,7.160019442,-0.3216828946354637,0.03769873154952947,-0.24876463637779667,0.06695813451824248
668,669,CHEMBL435505,c1ccc(Cc2ccccc2OCCN2CCCC2)cc1,7.799970733,-0.10070566626803253,-0.15019304973126876,0.1383671781741178,-0.004896200322044246
669,670,CHEMBL439065,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,5.400000186,0.11824709830729867,0.22802800006167695,-0.010255568518574197,0.07603096761676362
670,671,CHEMBL256651,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(F)c(F)c2)n1C)CC3,5.599999383,0.13723524035345827,0.2352202383015395,-0.025799611036286196,0.09498703649566134
671,672,CHEMBL2146805,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,9.460046158,-0.12075720835861796,0.18851267111409048,0.16423705055826562,-0.12362508005018014
672,673,CHEMBL2205811,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,5.052664324,-0.011490632049486764,-0.02998733855008222,0.0130909177524326,-0.024976501145057416
673,674,CHEMBL1092649_NBI79307,CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1,8.853871964,-0.2927199349450654,0.05802793167974698,-0.14674463112969527,0.11933048349713683
674,675,CHEMBL64021,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3cccc(C)c3)cc2)CC1,6.41999931,0.16368324944456694,-0.11441335305560615,-0.033352790443399075,0.06566975016438291
675,676,CHEMBL312082,CC(C#Cc1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)o1)N(O)C(N)=O,6.721246399,0.08372608539603797,0.03162366399931275,-0.0400173891018267,-0.06226192824124701
676,677,CHEMBL2158833,O=C(O)c1ccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,6.900008766,0.19399066357075714,0.012785137760267552,-0.013558754841658083,-0.10536785420461346
677,678,CHEMBL62596,O=C1C[C@@H](N2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)CC2)N1,5.0,0.16496312612492323,-0.16274993695557413,-0.016026404289686918,0.08756184890490276
678,679,CHEMBL476839,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,6.35753548,0.09166372775677967,-0.03843355115736441,0.016587633511813322,-0.03984780811213713
679,680,CHEMBL51,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,8.698970004,0.056843607939724324,-0.014037215823241307,0.07269944133236024,0.021011370864529855
680,681,CHEMBL4163428,CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1,6.316052869,0.01723163105338433,-0.07773344721228981,0.010449294418174326,0.04860252582932547
681,682,CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.568636236,0.12899059105806818,-0.015849941850956333,-0.004351495614867184,-0.0872613043774334
682,683,CHEMBL329268,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,9.200659451,-0.2654479078624497,-0.16936212637048823,-0.18824922229128327,-0.2250547924481356
683,684,CHEMBL1222693,Cc1nc2n(c1C)Cc1ccccc1C=C2N1CCN(CC(C)(C)C(=O)O)CC1,7.400007822,-0.027438415738549576,0.08473696569153351,0.06975464224061437,0.07519862779434895
684,685,CHEMBL1277311,O=C(O)[C@@H]1CCCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,6.900008766,0.02183994806674475,-0.12131011394429828,0.14227769430373766,-0.0939579334329274
685,686,CHEMBL2171047,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,7.7000571,0.209314908337949,0.05493755401295394,-0.071393384668809,-0.14404019192938491
686,687,CHEMBL1090197_NBI78703,CN(C)CCC1=C(Cc2cccnn2)c2ccccc2C1,8.113509275,-0.3242756965724248,0.04678798924087117,-0.1711942640638456,0.1607087565652624
687,688,CHEMBL256653,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,5.400000186,0.10408659475159424,0.27067423139466107,-0.010170661949050221,0.1399526719008525
688,689,CHEMBL1079686,CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)N(C)C)ccc4o3)CC2)cc(OCC)c1-n1cccc1,5.301029996,0.131049420596517,0.11618446072230691,-0.05925690250517598,-0.05019975701892778
689,690,CHEMBL2158815,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.199970641,0.16502587618095532,-0.028153697332961324,-0.0069772681329730215,-0.11632417736949383
690,691,CHEMBL556782,Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,5.700000504,0.17316649024897163,-0.06674766555258486,-0.048341598886378,-0.03325752384863107
691,692,CHEMBL2171025,O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.799970733,0.1908540132569273,0.055271676751584224,-0.04283837891813349,-0.08914886531805824
692,693,CHEMBL59798,CCCCCC(=O)c1ccc(OCCCN2CCN(CC(C)C)CC2)cc1,6.33999828,0.1317018717617806,-0.18416087933338723,-0.01909123291000124,0.15446354976886856
693,694,CHEMBL2208437,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,5.899998417,0.16738217843945463,0.05787684590512829,-0.01745682324180899,-0.0965706607974111
694,695,CHEMBL271066,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1,6.799998135,0.1767765636909027,0.2370453719460851,-0.06877529333637845,0.04602710471001305
695,696,CHEMBL3964404,CNCCCOc1ccccc1Cc1ccccc1,7.500038134,-0.19993205138271505,-0.09651588793960052,0.0484235136462198,-0.053364960552632665
696,697,CHEMBL1632413,CN1CCN(/C(=N\O)c2cc3cc(Cl)ccc3[nH]2)CC1,5.0,-0.1445272888975748,0.04892724619923124,0.11754583079736136,0.1533032487568113
697,698,CHEMBL302445,CCCCCC(=O)c1ccc(OCCCN2CCNCC2)cc1,5.219999702,0.062287858294419185,-0.19638307469558497,0.03397038232497406,0.18156151042767615
698,699,CHEMBL550818_NBI73522,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,8.408935393,0.023048136479390392,0.11012524936627317,0.13744828483466165,-0.09284677994215618
699,700,CHEMBL101634,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)c3csc(-c4cccnc4)n3)C2)cc1,4.958607315,0.1503577974860129,0.03399648426492816,-0.050205368987576174,-0.0477698111106108
700,701,CHEMBL294519,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccccc3)CC2)cc1,6.540004744,0.19928670330670592,-0.18055761203639217,-0.018169926746696402,0.14433146173237932
701,702,CHEMBL271083,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C,5.599999383,0.11892352477189096,0.22790508429159778,-0.03800961172326795,0.10490174705927208
702,703,CHEMBL288772,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C,6.400116928,0.1851556681000219,0.05716993435361708,-0.10647064339563461,-0.053842150562254186
703,704,CHEMBL2413154,COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,5.987162775,0.10291547479150236,-0.0019140878624496988,0.06605785785574783,0.06826497064503195
704,705,CHEMBL2171048,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4C)CC3)CC2)cc1,7.599980365,0.20654586939350464,0.031429749297422704,-0.06239713888862733,-0.1369767623023589
705,706,CHEMBL2208432,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,7.7000571,0.14756892570422583,0.07286864958221359,-0.018302289639732124,-0.13802427178249466
706,707,CHEMBL3898341,CCCCc1cc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2nc(CCC(=O)O)ccc2c1,7.89997427,0.19272164669657937,0.03957193080147843,-0.037457500908351225,0.013020324653366019
707,708,CHEMBL322695,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)c3cnccn3)C2)cc1,5.0,0.11743341661063944,-0.036218695902376835,-0.006681742377156724,0.038681588881559516
708,709,CHEMBL1278114,O=C(O)CCNC1CC[C@]2(Cc3ccccc3Cc3ccccc32)C1,8.0,-0.02749141779726504,-0.11313227744015897,0.1515763267897887,-0.03171872449093434
709,710,CHEMBL188021,NC(=O)N(O)CCC#Cc1ccc(OCCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,7.853871964,0.17701779555463423,0.06475786635466899,-0.03994383258502955,-0.007936120191556876
710,711,CHEMBL256482,CCc1nc2cc3c(c(Br)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.700000504,0.16269486289418533,0.23853494066409828,-0.06583886071348233,0.06536513684806615
711,712,CHEMBL2171042,Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,7.500038134,0.22507639999066206,0.039029141773599126,-0.06378889778380994,-0.167338560511532
712,713,CHEMBL238871,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1,5.599999383,0.15565335224932933,-0.06455478657639782,-0.001912224700881093,0.046169670667795946
713,714,CHEMBL1946253,Fc1ccc(CCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1,5.904133547,0.06449541766549016,-0.10408549173337804,0.18954754439598892,0.044926830226774926
714,715,CHEMBL1767147,COc1cccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)c1,8.7000571,-0.09496180875476115,0.112958292056325,0.09034278712985976,-0.10982761880605081
715,716,CHEMBL366164,CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,8.853871964,-0.2217997692129001,-0.11648654836781709,-0.17920444773728625,-0.20132538224524604
716,717,CHEMBL3806079,N#C/N=C(/NCCSc1ccccc1)NC[C@@H]1CC[C@H](c2c[nH]cn2)C1,5.467958282,0.05144121055561645,0.0710872286617455,-0.01651723046013574,-0.006449575046571713
717,718,CHEMBL319352,Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,6.301029996,0.08812297565382175,0.09545946575011746,0.025767143551748396,-0.05163014436755519
718,719,CHEMBL140872,O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,6.040052787,0.03598365344981295,-0.09604057410767203,0.12808435859691256,0.14577268812421457
719,720,CHEMBL1222764,COc1cnc2n1Cc1ccccc1C=C2N1CCN(CC(C)(C)C(=O)O)CC1,6.900008766,-0.021024059054586777,0.05345710439091899,0.08991098527915493,0.04998082202372835
720,721,CHEMBL271449,Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,5.599999383,0.13142430703816083,0.22107578629848731,-0.02669535559319466,0.11283286550715022
721,722,CHEMBL3895427,c1ccc(Cc2ccccc2OCCCN2CCCCC2)cc1,7.89997427,-0.054802872372436105,-0.17392665361434456,0.13059006618489125,-0.0010189299043630304
722,723,CHEMBL1087089_NBI73002,CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,9.301029996,-0.20658696970004348,0.045966404234644556,0.12624058502110566,-0.07111210551971145
723,724,CHEMBL2376800,CCc1cnc2c(N3CC(NC)C3)nc(N)nc2c1,4.469999944,-0.1415232324018415,0.10724327750134457,-2.2341136850102975e-05,0.10782932668632647
724,725,CHEMBL63631,CCCCCC(=O)c1ccc(OCCCN2CCN(S(=O)(=O)C(C)C)CC2)cc1,4.950000176,0.15580461921142272,-0.197077813392706,-0.05152167958148248,0.16922825135834296
725,726,CHEMBL1095819,CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,9.045757491,-0.20658696970004348,0.045966404234644556,0.12624058502110566,-0.07111210551971145
726,727,CHEMBL60383,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccc(C)s3)CC2)cc1,7.010016542,0.19854369767094296,-0.14151302625208312,-0.0401497969603426,0.1496247554332577
727,728,CHEMBL2376804,CNC1CN(c2nc(N)nc3cc(C4CC4)cnc23)C1,4.680000027,-0.12125033211267439,0.06490241221529165,0.0028952560151266566,0.08398453926495096
728,729,CHEMBL47050,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.0,0.08897314946607762,-0.05117168707392434,0.08945357635645391,-0.06799792665210468
729,730,CHEMBL197796,COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,5.0,0.09286180379137625,-0.009008127991158757,-0.06542400109477023,0.05347773780373091
730,731,CHEMBL322678,Cn1cnc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)c1,4.040958608,0.17230620659101084,-0.08133548929312827,-0.04756855552155435,0.030457614821925175
731,732,CHEMBL100454,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,8.22184875,-0.14132118963748908,0.03630038158993059,0.04260174849816416,0.11591696046742798
732,733,CHEMBL1923533,OC(CNC1CC1)Cn1c2ccccc2c2ccccc21,5.200000237,-0.08681514562750044,-0.03963165730704574,0.12500067917492494,-0.08289189183587273
733,734,CHEMBL4161436,c1ccc(-c2nc(CN3CCCN(c4nccs4)CC3)co2)cc1,7.721246399,-0.03670363367970763,0.008056468434445479,0.09264369545802688,0.09930219911512796
734,735,CHEMBL272546,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.499999679,0.12276721611295269,0.2663451261053688,-0.04265758183569305,0.1726545406766043
735,736,CHEMBL64775,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC(C)C)CC2)cc1,6.560004526,0.1760127737053937,-0.16498531704615912,-0.04025962159384374,0.16219456321473638
736,737,CHEMBL429458,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,5.599999383,0.1505145944422181,-0.10263316964349999,-0.006467120511596961,0.05266828414402693
737,738,CHEMBL1092599_NBI79312,Cc1csc([C@H](C)C2=C(CCN(C)C)Cc3ccccc32)n1,8.508638306,-0.22909767261418845,0.04644555385477152,-0.2524141564214348,0.10074535109099145
738,739,CHEMBL3805663,N#C/N=C(/NCCCc1ccccc1)NC[C@@H]1CC[C@H](c2c[nH]cn2)C1,5.029188389,0.04582435047992301,0.06559652566651006,-0.000269807808442383,-0.004359315379876902
739,740,CHEMBL2205836,COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53,5.428640607,-0.011918509644512253,-0.029437918156706707,0.014724094830937439,-0.011785690550499727
740,741,CHEMBL2171035,O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.7000571,0.21040903231403185,0.029939304202092627,-0.034132128363372594,-0.16694321053591143
741,742,CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,5.0,-0.13368884217178412,-0.00039654710116529654,-0.03492251184477911,0.04753121506451204
742,743,CHEMBL392713,C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1,5.700000504,0.13472072052946582,-0.0443405327123755,-0.043640767374972994,0.016416007613026144
